file_name,objects,original_height,original_width,emotions
12_Group_Large_Group_12_Group_Large_Group_12_121.jpg,"{'bbox': [[7.903930131004366, 30.35893534176859, 4.10480349344978, 8.773008880676688], [12.532751091703057, 54.58291508692065, 4.978165938864626, 8.511128018566943], [17.860262008733624, 57.98736629434742, 2.183406113537117, 8.118306725402327], [21.615720524017465, 54.19009379375602, 4.1921397379912655, 7.725485432237704], [27.117903930131003, 54.71385551797553, 3.5807860262008724, 6.416081121688919], [32.88209606986899, 55.76137896641454, 4.279475982532752, 7.463604570127941], [39.6943231441048, 52.225987327932884, 2.7074235807860276, 8.380187587512061], [55.41484716157205, 53.404451207426774, 4.192139737991269, 7.594545001182794], [62.5764192139738, 54.3210342248109, 4.192139737991262, 9.034889742786447], [79.0829694323144, 53.27351077637189, 4.5414847161572, 6.5470215527438], [85.2838427947598, 40.048527239829404, 3.4061135371179176, 7.332664139073074], [86.94323144104803, 29.180471462274703, 4.803493449781655, 7.201723708018186], [81.00436681222706, 22.895330771640655, 4.62882096069869, 9.558651467005948], [71.92139737991266, 31.40645879020759, 4.890829694323145, 6.677961983798678], [75.15283842794759, 38.870063360335536, 3.4934497816593932, 7.856425863292557], [67.55458515283841, 46.85742965468297, 4.628820960698704, 6.023259828524296], [68.95196506550218, 38.60818249822577, 4.5414847161572, 7.856425863292571], [58.209606986899566, 41.09605068826841, 4.716157205240165, 9.689591898060833], [50.43668122270741, 38.08442077400627, 4.62882096069869, 7.856425863292571], [45.37117903930131, 37.4297186187319, 3.493449781659379, 7.856425863292557], [36.637554585152834, 38.21536120506115, 3.4934497816593932, 8.11830672540232], [28.16593886462882, 42.14357413670742, 3.4061135371179, 7.332664139073074], [21.353711790393014, 40.83416982615867, 3.056768558951962, 8.642068449621824], [15.50218340611352, 28.656709738055152, 3.1441048034934505, 5.630438535359701], [47.64192139737974, 26.299781979067305, 4.017467248908465, 8.38018758751217], [57.42358078602605, 27.08542456539662, 2.1834061135372713, 5.106676811140155], [29.73799126637554, 24.990377668518672, 4.978165938864631, 7.463604570127931], [66.33187772925764, 24.990377668518672, 3.9301310043667996, 10.082413191225452], [38.29694323144092, 22.50250947847595, 3.9301310043668556, 9.951472760170535], [23.537117903930127, 29.311411893329577, 4.192139737991269, 7.33266413907306]], 'categories': ['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Happy', 'Happy', 'Happy', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Neutral', 'Neutral', 'Happy', 'Sad', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy']}",683,1024,"['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Happy', 'Happy', 'Happy', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Neutral', 'Neutral', 'Happy', 'Sad', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy']"
12_Group_Large_Group_12_Group_Large_Group_12_493.jpg,"{'bbox': [[11.83406113537118, 36.60428956761707, 8.558951965065503, 19.902198356683222], [21.26637554585153, 44.64171582704684, 4.454148471615717, 14.288757794541802], [35.67685589519651, 37.880071513558306, 4.890829694323145, 11.099302929688719], [71.13537117903932, 34.69061664870523, 8.733624454148469, 14.67149237832416], [82.48908296943233, 37.49733692977592, 7.423580786026342, 20.922823913436215]], 'categories': ['Surprise', 'Neutral', 'Neutral', 'Angry', 'Happy']}",701,1024,"['Surprise', 'Neutral', 'Neutral', 'Angry', 'Happy']"
12_Group_Large_Group_12_Group_Large_Group_12_597.jpg,"{'bbox': [[12.96943231441048, 30.871770059469483, 7.161572052401745, 12.166808552337436], [22.925764192139734, 32.12608021950427, 6.1135371179039275, 11.28879144031309], [46.33187772925764, 27.359701611372078, 7.074235807860262, 11.414222456316562], [58.995633187772924, 26.732546531354686, 5.24017467248909, 10.536205344292206], [79.43231441048036, 6.538152954794605, 5.414847161572041, 12.543101600347875]], 'categories': ['Neutral', 'Fear', 'Fear', 'Neutral', 'Neutral']}",713,1024,"['Neutral', 'Fear', 'Fear', 'Neutral', 'Neutral']"
12_Group_Large_Group_12_Group_Large_Group_12_774.jpg,"{'bbox': [[47.117903930131, 23.157211633750403, 14.32314410480349, 28.806894832072732]], 'categories': ['Surprise']}",683,1024,['Surprise']
12_Group_Large_Group_12_Group_Large_Group_12_960.jpg,"{'bbox': [[28.653169014084494, 65.31690140845069, 9.242957746478869, 12.676056338028175], [2.596830985915483, 43.7206572769953, 3.2570422535211274, 4.342723004694832], [14.744718309859142, 38.32159624413144, 3.169014084507044, 6.924882629107984], [18.441901408450693, 35.739436619718305, 3.697183098591548, 7.981220657276992], [38.77640845070422, 36.56103286384975, 7.306338028169016, 11.971830985915489]], 'categories': ['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']}",768,1024,"['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']"
12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_239.jpg,"{'bbox': [[87.45598591549295, 39.26056338028168, 7.042253521126739, 8.685446009389672], [2.596830985915483, 33.62676056338027, 9.242957746478874, 12.441314553990601], [15.44894366197182, 42.89906103286384, 6.514084507042254, 9.976525821596233], [24.867957746478858, 36.67840375586853, 5.80985915492958, 11.032863849765263], [35.60739436619717, 37.499999999999986, 7.04225352112676, 12.206572769953056], [57.79049295774647, 40.66901408450703, 6.338028169014073, 11.619718309859152], [70.64260563380282, 43.83802816901407, 6.073943661971825, 10.093896713615017], [77.50880281690141, 44.307511737089186, 2.992957746478851, 7.51173708920188], [45.55457746478873, 46.537558685446, 5.193661971830984, 8.450704225352098], [80.23767605633802, 35.62206572769952, 3.873239436619727, 8.685446009389665]], 'categories': ['Neutral', 'Neutral', 'Surprise', 'Surprise', 'Neutral', 'Surprise', 'Neutral', 'Neutral', 'Neutral', 'Neutral']}",768,1024,"['Neutral', 'Neutral', 'Surprise', 'Surprise', 'Neutral', 'Surprise', 'Neutral', 'Neutral', 'Neutral', 'Neutral']"
12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_298.jpg,"{'bbox': [[30.061619718309846, 28.110328638497645, 10.123239436619723, 20.892018779342717]], 'categories': ['Happy']}",768,1024,['Happy']
12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_310.jpg,"{'bbox': [[63.77640845070422, 48.41549295774647, 2.640845070422536, 3.7558685446009292], [51.980633802816875, 52.053990610328604, 2.816901408450663, 3.9906103286385006], [81.99823943661951, 48.298122065727625, 2.5528169014085442, 2.9342723004694715], [81.99823943661951, 48.298122065727625, 2.5528169014085442, 2.9342723004694715], [85.87147887323918, 47.94600938967124, 2.2007042253523212, 4.225352112676144], [46.874999999999986, 49.00234741784036, 2.024647887323944, 3.9906103286385033], [41.1531690140845, 50.05868544600938, 2.376760563380273, 2.9342723004694875], [50.484154929577464, 49.70657276995304, 1.3204225352112644, 3.63849765258216], [13.68838028169013, 51.23239436619718, 2.4647887323943642, 4.1079812206572734], [31.38204225352111, 51.46713615023474, 2.4647887323943714, 4.812206572769952], [77.42077464788731, 48.884976525821585, 3.0809859154929455, 4.812206572769952], [74.33978873239435, 48.41549295774647, 2.640845070422529, 4.1079812206572655], [71.17077464788731, 49.119718309859145, 2.5528169014084483, 3.87323943661972], [68.17781690140843, 48.06338028169013, 2.464788732394382, 3.7558685446009363], [52.24471830985915, 47.59389671361502, 1.4964788732394254, 4.225352112676049], [54.885563380281674, 48.180751173708906, 2.7288732394366306, 5.868544600938968], [58.406690140845065, 49.70657276995304, 2.2887323943661855, 6.103286384976521], [35.431338028169, 48.884976525821585, 1.9366197183098564, 4.10798122065728], [38.60035211267605, 48.180751173708906, 2.37676056338028, 4.577464788732392], [10.34330985915492, 49.82394366197182, 2.816901408450704, 4.577464788732399], [20.1144366197183, 50.88028169014084, 2.5528169014084483, 4.225352112676049], [17.03345070422534, 49.941314553990594, 1.93661971830986, 5.281690140845079], [29.621478873239425, 50.176056338028154, 2.3767605633802873, 3.4037558685446], [27.332746478873233, 49.58920187793426, 2.4647887323943607, 4.460093896713616], [24.339788732394354, 50.52816901408449, 2.0246478873239475, 3.5211267605633836]], 'categories': ['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']}",768,1024,"['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']"
12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_932.jpg,"{'bbox': [[57.598253275109165, 66.23661345080463, 2.969432314410483, 4.97573638008528], [42.92576419213974, 62.177460088103466, 3.580786026200869, 5.761378966414547]], 'categories': ['Happy', 'Neutral']}",683,1024,"['Happy', 'Neutral']"
14d8efa1235b4b5db0e441bae5fb4e8e.jpg,"{'bbox': [[6.924882629107981, 34.38967136150235, 6.690140845070423, 9.74178403755868], [19.131455399061036, 46.83098591549296, 6.69014084507042, 7.276995305164313], [28.638497652582164, 34.859154929577464, 6.338028169014077, 7.9812206572769995], [18.192488262910796, 32.04225352112676, 7.863849765258216, 9.859154929577464], [88.26291079812206, 66.90140845070422, 5.1643192488263026, 6.572769953051633]], 'categories': ['Happy', 'Happy', 'Happy', 'Neutral', 'Happy']}",1200,1200,"['Happy', 'Happy', 'Happy', 'Neutral', 'Happy']"
17_Ceremony_Ceremony_17_1021.jpg,"{'bbox': [[14.54092392899061, 24.53051643192488, 5.094630281690142, 6.103286384976528], [30.88619608274648, 31.92488262910798, 4.67007775821596, 7.15962441314554], [54.13044674295775, 3.169014084507042, 7.111254768192488, 7.394366197183098], [82.36318955399062, 15.140845070422529, 3.9271108421361474, 6.103286384976531]], 'categories': ['Neutral', 'Happy', 'Neutral', 'Neutral']}",926,1024,"['Neutral', 'Happy', 'Neutral', 'Neutral']"
17_Ceremony_Ceremony_17_288.jpg,"{'bbox': [[56.026200873362455, 31.444761746212663, 6.375545851528386, 14.424566840400061], [43.362445414847166, 14.790943666841692, 3.842794759825331, 7.86794554930912], [69.21397379912665, 10.725838466365312, 3.6681222707423586, 9.8349319366364], [88.16593886462881, 0.7597741039070884, 4.5414847161572, 6.163224013625479], [10.786026200873362, 14.004149111910777, 11.528384279475986, 18.88306931834189], [23.97379912663756, 13.87301668608896, 4.454148471615721, 8.785872530061852], [50.52401746724892, 5.218276581848924, 3.144104803493441, 6.425488865269118], [30.106083663451944, 15.907266828881273, 4.37283088214944, 6.731877291083617], [56.831444319608885, 7.623912785050973, 2.686527457521997, 5.0604981082024585], [71.9736899892783, 6.890507262123083, 2.8819112726145164, 6.52730915405824], [18.9453125, 8.797653958944283, 3.90625, 5.865102639296188]], 'categories': ['Happy', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Neutral', 'Happy']}",682,1024,"['Happy', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Neutral', 'Happy']"
17_Ceremony_Ceremony_17_399.jpg,"{'bbox': [[42.751091703056765, 28.177444238161225, 20.436681222707428, 32.53301257746516]], 'categories': ['Neutral']}",668,1024,['Neutral']
17_Ceremony_Ceremony_17_400.jpg,"{'bbox': [[16.681338028169005, 30.22300469483567, 6.2499999999999964, 9.272300469483572], [34.11091549295774, 33.50938967136149, 4.841549295774648, 9.507042253521128], [40.97711267605633, 28.579812206572765, 4.1373239436619755, 10.32863849765258], [49.691901408450704, 33.392018779342706, 7.1302816901408335, 9.976525821596255], [67.29753521126759, 32.453051643192474, 9.77112676056339, 16.43192488262911]], 'categories': ['Surprise', 'Neutral', 'Neutral', 'Neutral', 'Neutral']}",768,1024,"['Surprise', 'Neutral', 'Neutral', 'Neutral', 'Neutral']"
17_Ceremony_Ceremony_17_441.jpg,"{'bbox': [[81.70305676855895, 39.47470568707067, 2.7947598253275174, 5.360708904721768], [16.899563318777293, 37.25197272657626, 3.5807860262008724, 6.27595188845477], [70.78602620087337, 30.19152685206466, 2.532751091703048, 6.798947879159332], [76.8995633187773, 30.845271840445363, 2.270742358078607, 6.014453893102484], [26.157205240174676, 31.368267831149932, 3.8427947598253276, 4.837712914017207], [31.048034934497824, 40.52069766847979, 3.056768558951962, 4.183967925636516], [24.148471615720528, 39.99770167777523, 3.406113537117907, 5.229959907045632], [19.868995633187772, 30.714522842769227, 2.8820960698689966, 5.4914579023979115], [34.017467248908304, 32.283510814882916, 1.8340611353711793, 3.6609719349319434], [39.43231441048035, 34.37549477770118, 1.921397379912662, 3.399473939579657]], 'categories': ['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Sad', 'Sad', 'Neutral', 'Happy', 'Neutral']}",684,1024,"['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Sad', 'Sad', 'Neutral', 'Happy', 'Neutral']"
17_Ceremony_Ceremony_17_552.jpg,"{'bbox': [[55.764192139737986, 35.98937387712826, 6.812227074235814, 14.534387847091224], [68.51528384279474, 28.787650169110073, 6.550218340611366, 13.617804829707119]], 'categories': ['Happy', 'Happy']}",683,1024,"['Happy', 'Happy']"
17_Ceremony_Ceremony_17_604.jpg,"{'bbox': [[41.52838427947598, 37.167837756622134, 4.3668122270742415, 7.987366294347446], [74.10480349344978, 76.1880862109752, 3.7554585152838342, 6.5470215527438], [83.01310043668121, 68.59354120979239, 2.5327510917030622, 6.5470215527438], [87.03056768558949, 70.55764767561553, 3.0567685589519726, 5.630438535359673], [93.14410480349342, 69.6410646582314, 3.930131004366828, 7.201723708018179]], 'categories': ['Happy', 'Surprise', 'Surprise', 'Surprise', 'Surprise']}",683,1024,"['Happy', 'Surprise', 'Surprise', 'Surprise', 'Surprise']"
17_Ceremony_Ceremony_17_641.jpg,"{'bbox': [[57.35035211267605, 39.26056338028168, 9.066901408450704, 17.605633802816897]], 'categories': ['Neutral']}",768,1024,['Neutral']
17_Ceremony_Ceremony_17_700.jpg,"{'bbox': [[9.82532751091703, 8.648879226992081, 5.676855895196509, 11.648203034650118], [25.720524017467245, 17.32031926389828, 5.764192139737993, 12.942447816277909], [40.30567685589519, 7.742907879852629, 5.851528384279483, 11.90705199097568], [53.14410480349344, 15.637801047782151, 6.113537117903931, 12.813023338115133], [68.86462882096069, 13.308160440852129, 6.288209606986911, 12.165900947301234], [81.52838427947594, 9.943124008619861, 6.200873362445453, 13.071872294440679]], 'categories': ['Neutral', 'Happy', 'Happy', 'Happy', 'Neutral', 'Happy']}",691,1024,"['Neutral', 'Happy', 'Happy', 'Happy', 'Neutral', 'Happy']"
17_Ceremony_Ceremony_17_843.jpg,"{'bbox': [[41.35810959507042, 15.96244131455399, 11.488363776408455, 9.741784037558686], [19.972078565140844, 16.666666666666664, 6.009297975352112, 5.633802816901412]], 'categories': ['Sad', 'Surprise']}",1542,1024,"['Sad', 'Surprise']"
17_Ceremony_Ceremony_17_883.jpg,"{'bbox': [[57.06930384389671, 11.267605633802818, 11.589458626760567, 11.502347417840374], [7.726305751173709, 1.9953051643192488, 10.887067194835684, 9.741784037558686], [22.476525821596244, 6.455399061032864, 11.589458626760564, 12.441314553990612], [74.97743582575619, 9.70770210391885, 11.170787577787408, 8.183433147324491]], 'categories': ['Happy', 'Happy', 'Neutral', 'Disgust']}",1532,1024,"['Happy', 'Happy', 'Neutral', 'Disgust']"
1c0aaab54b634e19b8b7c7fdc92ea2d7.jpg,"{'bbox': [[34.01570680628272, 41.18673647469459, 5.475130890052348, 9.424083769633512], [51.373036649214654, 43.1064572425829, 5.009162303664915, 8.726003490401396], [43.33507853403141, 46.42233856893543, 3.727748691099478, 7.853403141361255], [12.69764397905759, 45.37521815008726, 5.358638743455495, 8.726003490401403], [60.942508224639234, 41.615512926125184, 3.7665759227562248, 5.691878287441433]], 'categories': ['Happy', 'Happy', 'Happy', 'Neutral', 'Neutral']}",534,800,"['Happy', 'Happy', 'Happy', 'Neutral', 'Neutral']"
1c5307e065ce4c20a17721f03476f694.jpg,"{'bbox': [[39.81373690337602, 25.021110975969975, 26.426076833527354, 36.179173978767395], [5.70430733410943, 20.456448838461938, 30.384167636786962, 38.71509738849408], [62.67539756782041, 22.965807073146895, 12.722170252572496, 32.0606509082278], [73.52666043030871, 12.505340463259012, 11.973807296538837, 31.24554961395083]], 'categories': ['Neutral', 'Neutral', 'Neutral', 'Neutral']}",670,973,"['Neutral', 'Neutral', 'Neutral', 'Neutral']"
1dc74c2e1b1140b49cfd6056fb41ad27.jpg,"{'bbox': [[38.09708737864078, 28.54368932038835, 9.553398058252426, 26.01941747572815], [30.29126213592233, 43.49514563106796, 7.223300970873787, 13.398058252427184], [82.16383307573416, 40.030911901081915, 8.809891808346222, 17.001545595054097], [62.68933539412674, 13.75579598145286, 4.173106646058727, 8.346213292117465], [4.265842349304483, 5.1004636785162285, 5.100463678516228, 12.055641421947449]], 'categories': ['Sad', 'Sad', 'Neutral', 'Neutral', 'Neutral']}",720,1200,"['Sad', 'Sad', 'Neutral', 'Neutral', 'Neutral']"
20_Family_Group_Family_Group_20_200.jpg,"{'bbox': [[23.18777292576418, 32.00847713034389, 6.550218340611362, 17.466222931855924], [29.126637554585148, 24.128978063341215, 6.462882096069865, 14.445748289504905], [41.09170305676855, 33.19040199039429, 6.200873362445407, 13.52647339835459], [51.22270742358077, 29.64462741024308, 5.589519650655036, 14.4457482895049], [65.10917030567697, 23.603678125541023, 5.152838427947459, 12.869848476104401], [58.908296943231434, 40.67592610404683, 5.764192139737986, 10.11202380265344]], 'categories': ['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral']}",681,1024,"['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral']"
20_Family_Group_Family_Group_20_213.jpg,"{'bbox': [[22.838427947598262, 46.262725864078284, 4.279475982532723, 7.474548271843637], [81.70305676855895, 41.93535581195816, 3.580786026200869, 6.687753716912759], [72.44541484716159, 38.39478031476906, 3.144104803493434, 5.245297032872749], [69.82532751091703, 40.36176670209634, 3.0567685589519726, 5.507561884516392], [73.84279475982534, 26.85512684244901, 4.192139737991255, 5.5075618845163845], [63.97379912663771, 14.922076092663566, 2.620087336244374, 4.851899755407216], [50.96069868995651, 12.430560002048974, 1.8340611353710137, 3.8028403488327256], [39.257641921397386, 35.64099937251087, 2.4454148471615653, 4.983032181229106], [42.22707423580786, 45.08253403168182, 3.3187772925764207, 4.589634903763653], [20.74235807860262, 23.05228649361627, 3.3187772925764207, 7.212283420200027], [30.174672489082973, 17.02019490581261, 2.9694323144104757, 7.605680697665484], [51.7467248908297, 43.24668007017636, 2.7947598253275103, 4.72076732958547]], 'categories': ['Happy', 'Happy', 'Happy', 'Surprise', 'Happy', 'Happy', 'Happy', 'Neutral', 'Happy', 'Happy', 'Happy', 'Surprise']}",682,1024,"['Happy', 'Happy', 'Happy', 'Surprise', 'Happy', 'Happy', 'Happy', 'Neutral', 'Happy', 'Happy', 'Happy', 'Surprise']"
20_Family_Group_Family_Group_20_350.jpg,"{'bbox': [[32.2707423580786, 39.65570594666478, 5.589519650655021, 9.29677060489621], [36.2882096069869, 23.811913789024782, 6.288209606986904, 8.511128018566946], [64.75982532751091, 28.13294801383569, 4.890829694323159, 7.070783276963308], [88.60262008733625, 25.121318099573546, 3.6681222707423444, 6.808902414853552], [58.18521983161834, 21.87893339104019, 4.022450888681007, 6.170981212857491]], 'categories': ['Surprise', 'Happy', 'Neutral', 'Happy', 'Neutral']}",683,1024,"['Surprise', 'Happy', 'Neutral', 'Happy', 'Neutral']"
20_Family_Group_Family_Group_20_675.jpg,"{'bbox': [[1.2663755458515382, 23.568938086049904, 3.4061135371179034, 9.705832571680034], [6.157205240174682, 22.702345892149896, 3.5807860262008733, 8.665921939000036], [10.174672489082978, 23.0489827697099, 2.882096069868995, 9.012558816560038], [14.45414847161573, 27.55526217798992, 3.14410480349345, 7.626011306320027], [18.646288209606997, 28.941809688229924, 2.532751091703055, 7.279374428760029], [22.751091703056776, 25.30212247384991, 2.1834061135371208, 8.31928506144003], [26.244541484716166, 23.0489827697099, 2.183406113537117, 7.106055989980028], [17.510917030567693, 16.63620053484988, 3.406113537117907, 7.799329745100028], [21.266375545851535, 16.289563657289875, 2.096069868995638, 6.932737551200027], [23.799126637554593, 19.06265867776989, 1.6593886462882104, 6.759419112420023], [32.00873362445415, 31.19494939236993, 3.3187772925764207, 7.106055989980032], [28.864628820960707, 29.981720320909925, 2.8820960698689966, 8.319285061440038], [24.23580786026202, 48.18015639281, 3.6681222707423586, 7.45269286754003], [37.24890829694324, 54.07298331133003, 3.0567685589519655, 7.452692867540023], [41.87772925764193, 50.60661453573001, 3.6681222707423586, 8.492603500220028], [46.506550218340614, 60.31244710741005, 2.7947598253275103, 8.145966622660012], [60.82969432314411, 40.90078196404997, 3.0567685589519655, 10.399106326800045], [65.4585152838428, 51.12656985207001, 3.3187772925764136, 8.14596662266002], [66.5938864628821, 36.914457872109956, 3.1441048034934624, 8.492603500220028], [69.21397379912663, 31.541586269929933, 3.4061135371179034, 10.572424765580042], [74.19213973799127, 31.888223147489935, 4.017467248908289, 8.839240377780033], [80.65502183406113, 29.635083443349924, 2.358078602620097, 9.012558816560041], [85.63318777292575, 41.59405571916997, 3.4934497816594074, 8.145966622660026], [90.17467248908298, 46.966927321349985, 2.008733624454152, 8.665921939000043], [85.4585152838428, 50.43329609695001, 3.3187772925764136, 8.839240377780023], [92.62008733624454, 29.981720320909925, 3.580786026200883, 9.012558816560034], [84.75982532751092, 28.24853593310992, 2.183406113537117, 6.412782234860025], [71.83406113537117, 22.875664330929904, 2.969432314410483, 8.83924037778003], [75.85152838427948, 26.51535154530992, 2.183406113537117, 7.279374428760029], [67.29257641921397, 26.168714667749914, 2.8820960698690072, 9.012558816560034], [61.26637554585154, 28.075217494329923, 3.493449781659386, 8.839240377780033], [58.73362445414847, 29.288446565789926, 2.620087336244552, 8.319285061440034], [57.16157205240175, 25.12880403506991, 1.6593886462882068, 5.719508479740025], [53.318777292576414, 24.78216715750991, 2.7074235807860276, 6.932737551200024], [53.84279475982533, 32.58149690260994, 2.9694323144104757, 7.972648183880025], [51.13537117903931, 31.714904708709934, 2.0960698689956203, 5.199553163400022], [49.301310043668124, 26.51535154530992, 1.5720524017467241, 7.626011306320031], [51.65938864628822, 23.915574963609902, 1.4847161572052343, 5.719508479740021], [46.157205240174676, 30.50167563724993, 2.7074235807860276, 6.412782234860025], [43.1877729257642, 32.23486002504994, 2.882096069868986, 4.679597847060016], [39.7816593886463, 28.76849124944993, 2.9694323144104757, 7.972648183880025], [36.812227074235814, 32.92813378016994, 1.7467248908296966, 8.665921939000036], [36.899563318777304, 26.688669984089913, 2.2707423580786, 7.106055989980035], [31.048034934497824, 25.12880403506991, 2.8820960698690037, 7.279374428760033], [33.40611353711791, 20.27588774922989, 3.7554585152838484, 9.705832571680034], [43.01310043668123, 25.822077790189912, 2.0960698689956345, 4.8529162858400205], [28.340611353711797, 20.449206188009892, 1.9213973799126656, 6.23946379608002], [24.759825327510928, 16.289563657289875, 2.2707423580786, 6.239463796080027]], 'categories': ['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Sad', 'Neutral', 'Happy', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Surprise', 'Happy', 'Neutral', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy']}",516,1024,"['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Sad', 'Neutral', 'Happy', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Surprise', 'Happy', 'Neutral', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy']"
20_Family_Group_Family_Group_20_716.jpg,"{'bbox': [[70.5240174672489, 15.73775522247138, 4.366812227074249, 7.9763956095833795], [62.92576419213973, 15.496046264605218, 3.0567685589519655, 6.767850820252564], [55.58951965065503, 14.89177386993982, 3.930131004366813, 7.855541130650304], [49.47598253275109, 14.89177386993981, 3.1441048034934482, 8.70152248318187], [43.7117903930131, 12.474684291278178, 4.104803493449765, 8.82237696211495], [39.08296943231441, 14.16664699634132, 4.541484716157207, 9.305794877847276], [32.79475982532751, 15.012628348872889, 3.930131004366814, 9.184940398914199], [28.864628820960696, 13.804083559542073, 3.842794759825331, 9.184940398914199], [16.46288209606987, 15.254337306739055, 6.724890829694321, 7.130414257051809], [46.5938864628821, 28.548329989378026, 3.1441048034934482, 4.350761241590931], [54.366812227074234, 26.85636728431488, 2.882096069868993, 6.888705299185649], [79.86899563318777, 14.045792517408238, 4.192139737991269, 5.680160509854829], [63.18777292576419, 39.06266965655612, 3.1441048034934482, 7.976395609583392], [30.349344978165938, 41.479759235217756, 4.890829694323145, 5.801014988787912]], 'categories': ['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Neutral', 'Angry', 'Neutral', 'Neutral', 'Neutral', 'Sad', 'Happy']}",740,1024,"['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Neutral', 'Angry', 'Neutral', 'Neutral', 'Neutral', 'Sad', 'Happy']"
20_Family_Group_Family_Group_20_8.jpg,"{'bbox': [[18.995516065140848, 33.098591549295776, 12.153045224471828, 15.845070422535208], [35.43787136883803, 43.309859154929576, 9.804137323943664, 13.96713615023475], [54.53551386443662, 64.31924882629107, 11.4381602112676, 14.55399061032864], [63.11413402288733, 34.154929577464785, 11.642413072183103, 17.018779342723], [52.2887323943662, 25, 9.599884463028161, 16.19718309859155], [32.57833131602113, 21.47887323943662, 11.029654489436624, 13.615023474178404]], 'categories': ['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy']}",891,1024,"['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy']"
